743M-2522T-744M,Metro,"Thu, 16th Sep 2004",In-Service,2022 PIDS System Upgrade
745M-2523T-746M,Metro,"Fri, 16th Jan 2004",In-Service,2022 PIDS System Upgrade
747M-2524T-748M,Metro,"Fri, 16th Jan 2004",In-Service,2022 PIDS System Upgrade
749M-2525T-750M,PTV/2022,"Mon, 16th Feb 2004",In-Service,2022 PIDS System Upgrade
751M-2526T-752M,Metro,"Wed, 9th Jun 2004",In-Service,2022 PIDS System Upgrade
753M-2527T-754M,Metro,"Fri, 6th Feb 2004",In-Service,2022 PIDS System Upgrade
755M-2528T-756M,Metro,"Wed, 11th Feb 2004",In-Service,2022 PIDS System Upgrade
757M-2529T-758M,Metro,"Wed, 11th Feb 2004",In-Service,2022 PIDS System Upgrade
759M-2530T-760M,Metro,"Thu, 26th Aug 2004",Accident Damaged,2022 PIDS System Upgrade
761M-2531T-762M,Metro,"Mon, 16th Feb 2004",In-Service,2022 PIDS System Upgrade
763M-2532T-764M,Metro,"Fri, 6th Feb 2004",In-Service,2022 PIDS System Upgrade
765M-2533T-766M,Metro,"Thu, 10th Jun 2004",In-Service,2022 PIDS System Upgrade
767M-2534T-768M,Metro,"Sat, 9th Oct 2004",In-Service,2022 PIDS System Upgrade
769M-2535T-770M,Metro,"Wed, 5th May 2004",In-Service,2022 PIDS System Upgrade
771M-2536T-772M,Metro,"Thu, 24th Jun 2004",In-Service,2022 PIDS System Upgrade
773M-2537T-774M,Metro,"Thu, 19th Aug 2004",In-Service,2022 PIDS System Upgrade
775M-2538T-776M,Metro,,In-Service,2022 PIDS System Upgrade
777M-2539T-778M,Metro,"Sat, 9th Oct 2004",In-Service,2022 PIDS System Upgrade
779M-2540T-780M,Metro,"Wed, 16th Mar 2005",In-Service,2022 PIDS System Upgrade
781M-2541T-782M,Metro,"Thu, 24th Mar 2005",In-Service,2022 PIDS System Upgrade
783M-2542T-784M,Metro,"Tue, 7th Sep 2004",In-Service,2022 PIDS System Upgrade
785M-2543T-786M,Metro,"Fri, 27th Aug 2004",In-Service,2022 PIDS System Upgrade
787M-2544T-788M,Metro,"Thu, 7th Oct 2004",In-Service,2022 PIDS System Upgrade
789M-2545T-790M,Metro,"Thu, 14th Apr 2005",In-Service,2022 PIDS System Upgrade
791M-2546T-792M,Metro,"Tue, 22nd Feb 2005",In-Service,2022 PIDS System Upgrade
793M-2547T-794M,Metro,"Fri, 25th Feb 2005",In-Service,2022 PIDS System Upgrade
795M-2548T-796M,PTV/2022,"Mon, 31st Jan 2005",In-Service,2022 PIDS System Upgrade
797M-2549T-798M,Metro,"Sat, 9th Apr 2005",In-Service,2022 PIDS System Upgrade
799M-2550T-800M,Metro,"Wed, 9th Mar 2005",In-Service,2022 PIDS System Upgrade
801M-2551T-802M,Metro,"Wed, 9th Mar 2005",In-Service,2022 PIDS System Upgrade
803M-2552T-804M,Metro,"Mon, 31st Jan 2005",In-Service,2022 PIDS System Upgrade
805M-2553T-806M,Metro,"Wed, 16th Feb 2005",In-Service,2022 PIDS System Upgrade
807M-2554T-808M,Metro,"Thu, 17th Feb 2005",In-Service,2022 PIDS System Upgrade
809M-2555T-810M,Metro,"Thu, 3rd Mar 2005",In-Service,2022 PIDS System Upgrade
811M-2556T-812M,Metro,"Wed, 9th Mar 2005",In-Service,2022 PIDS System Upgrade
813M-2557T-814M,Metro,"Thu, 14th Apr 2005",In-Service,2022 PIDS System Upgrade
815M-2558T-816M,Metro,"Mon, 21st Mar 2005",In-Service,2022 PIDS System Upgrade
817M-2559T-818M,Metro,"Tue, 29th Mar 2005",In-Service,2022 PIDS System Upgrade
819M-2560T-820M,Metro,"Tue, 15th Mar 2005",In-Service,2022 PIDS System Upgrade
821M-2561T-822M,Metro,"Sat, 9th Apr 2005",In-Service,2022 PIDS System Upgrade
823M-2562T-824M,Metro,"Tue, 15th Mar 2005",In-Service,2022 PIDS System Upgrade
825M-2563T-826M,Metro,"Wed, 5th Oct 2005",In-Service,2022 PIDS System Upgrade
827M-2564T-828M,Metro,"Wed, 5th Oct 2005",In-Service,2022 PIDS System Upgrade
829M-2565T-830M,Metro,"Mon, 23rd Jan 2006",In-Service,2022 PIDS System Upgrade
831M-2566T-832M,Metro,"Fri, 20th Jan 2006",In-Service,2022 PIDS System Upgrade
833M-2567T-834M,Metro,"Wed, 7th Dec 2005",In-Service,2022 PIDS System Upgrade
835M-2568T-836M,Metro,"Wed, 7th Dec 2005",In-Service,2022 PIDS System Upgrade
837M-2569T-838M,Metro,"Fri, 13th Jan 2006",In-Service,2022 PIDS System Upgrade
839M-2570T-840M,PTV/2022,"Fri, 16th Dec 2005",In-Service,2022 PIDS System Upgrade
841M-2571T-842M,Metro,"Mon, 23rd Jan 2006",In-Service,2022 PIDS System Upgrade
843M-2572T-844M,Metro,"Mon, 23rd Jan 2006",In-Service,2022 PIDS System Upgrade
1M-1301T-2M,PTV/2022,"Wed, 30th Dec 2009",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
3M-1302T-4M,Metro/PTV,"Wed, 30th Dec 2009",In-Service,
5M-1303T-6M,Metro/PTV,"Mon, 22nd Mar 2010",In-Service,
7M-1304T-8M,Metro/PTV,"Mon, 22nd Mar 2010",In-Service,
9M-1305T-10M,Metro/PTV,"Fri, 16th Apr 2010",In-Service,
11M-1306T-12M,Metro/PTV,"Fri, 16th Apr 2010",In-Service,
13M-1307T-14M,Metro/PTV,"Thu, 20th May 2010",In-Service,
15M-1308T-16M,Metro/PTV,"Thu, 20th May 2010",In-Service,
17M-1309T-18M,Metro/PTV,"Mon, 31st May 2010",In-Service,
19M-1310T-20M,Metro/PTV,"Mon, 31st May 2010",In-Service,
21M-1311T-22M,Metro/PTV,"Mon, 21st Jun 2010",In-Service,
23M-1312T-24M,Metro/PTV,"Mon, 21st Jun 2010",In-Service,
25M-1313T-26M,Metro/PTV,"Thu, 1st Jul 2010",In-Service,
27M-1314T-28M,Metro/PTV,"Thu, 1st Jul 2010",In-Service,
29M-1315T-30M,Metro/PTV,"Tue, 20th Jul 2010",In-Service,
31M-1316T-32M,Metro/PTV,"Tue, 20th Jul 2010",In-Service,
33M-1317T-34M,Metro/PTV,"Mon, 26th Jul 2010",In-Service,
35M-1318T-36M,Metro/PTV,"Mon, 26th Jul 2010",In-Service,
37M-1319T-38M,Metro/PTV,"Mon, 2nd Aug 2010",In-Service,
39M-1320T-40M,Metro/PTV,"Mon, 2nd Aug 2010",In-Service,
41M-1321T-42M,Metro/PTV,"Wed, 18th Aug 2010",In-Service,
43M-1322T-44M,Metro/PTV,"Wed, 18th Aug 2010",In-Service,
45M-1323T-46M,Metro/PTV,"Mon, 20th Sep 2010",In-Service,
47M-1324T-48M,Metro/PTV,"Mon, 20th Sep 2010",In-Service,
49M-1325T-50M,Metro/PTV,"Tue, 12th Oct 2010",In-Service,
51M-1326T-52M,Metro/PTV,"Tue, 12th Oct 2010",In-Service,
53M-1327T-54M,Metro/PTV,"Thu, 14th Oct 2010",In-Service,
55M-1328T-56M,Metro/PTV,"Thu, 14th Oct 2010",In-Service,
57M-1329T-58M,Metro/PTV,"Mon, 15th Nov 2010",In-Service,
59M-1330T-60M,Metro/PTV,"Mon, 15th Nov 2010",In-Service,
61M-1331T-62M,Metro/PTV,"Fri, 26th Nov 2010",In-Service,
63M-1332T-64M,Metro/PTV,"Fri, 26th Nov 2010",In-Service,
65M-1333T-66M,Metro/PTV,"Wed, 15th Dec 2010",In-Service,
67M-1334T-68M,Metro/PTV,"Wed, 15th Dec 2010",In-Service,
69M-1335T-70M,Metro/PTV,"Mon, 17th Jan 2011",In-Service,
71M-1336T-72M,Metro/PTV,"Mon, 17th Jan 2011",In-Service,
73M-1337T-74M,Metro/PTV,"Tue, 15th Feb 2011",In-Service,
75M-1338T-76M,Metro/PTV,"Tue, 15th Feb 2011",In-Service,
77M-1339T-78M,Metro/PTV,"Wed, 23rd Mar 2011",In-Service,
79M-1340T-80M,Metro/PTV,"Wed, 23rd Mar 2011",In-Service,
81M-1341T-82M,Metro/PTV,"Wed, 27th Apr 2011",In-Service,
83M-1342T-84M,Metro/PTV,"Wed, 27th Apr 2011",In-Service,
85M-1343T-86M,Metro/PTV,"Wed, 18th May 2011",In-Service,
87M-1344T-88M,Metro/PTV,"Wed, 18th May 2011",In-Service,
89M-1345T-90M,Metro/PTV,"Fri, 10th Jun 2011",In-Service,
91M-1346T-92M,Metro/PTV,"Fri, 10th Jun 2011",In-Service,
93M-1347T-94M,Metro/PTV,"Wed, 6th Jul 2011",In-Service,
95M-1348T-96M,Metro/PTV,"Wed, 6th Jul 2011",In-Service,
97M-1349T-98M,Metro/PTV,"Wed, 3rd Aug 2011",In-Service,
99M-1350T-100M,Metro/PTV,"Wed, 3rd Aug 2011",In-Service,
101M-1351T-102M,Metro/PTV,"Thu, 25th Aug 2011",In-Service,
103M-1352T-104M,Metro/PTV,"Thu, 25th Aug 2011",In-Service,
105M-1353T-106M,Metro/PTV,"Sun, 18th Sep 2011",In-Service,
107M-1354T-108M,Metro/PTV,"Sun, 18th Sep 2011",In-Service,
109M-1355T-110M,Metro/PTV,"Thu, 13th Oct 2011",In-Service,
111M-1356T-112M,Metro/PTV,"Thu, 13th Oct 2011",In-Service,
113M-1357T-114M,Metro/PTV,"Fri, 28th Oct 2011",In-Service,
115M-1358T-116M,Metro/PTV,"Fri, 28th Oct 2011",In-Service,
117M-1359T-118M,Metro/PTV,"Mon, 5th Dec 2011",In-Service,
119M-1360T-120M,Metro/PTV,"Mon, 5th Dec 2011",In-Service,
121M-1361T-122M,Metro/PTV,"Wed, 14th Dec 2011",In-Service,
123M-1362T-124M,Metro/PTV,"Wed, 14th Dec 2011",In-Service,
125M-1363T-126M,Metro/PTV,"Mon, 20th Feb 2012",In-Service,
127M-1364T-128M,Metro/PTV,"Mon, 20th Feb 2012",In-Service,
129M-1365T-130M,Metro/PTV,"Thu, 23rd Feb 2012",In-Service,
131M-1366T-132M,Metro/PTV,"Thu, 23rd Feb 2012",In-Service,
133M-1367T-134M,Metro/PTV,"Mon, 26th Mar 2012",In-Service,
135M-1368T-136M,Metro/PTV,"Mon, 26th Mar 2012",In-Service,
137M-1369T-138M,Metro/PTV,"Wed, 28th Mar 2012",In-Service,
139M-1370T-140M,Metro/PTV,"Wed, 28th Mar 2012",In-Service,
141M-1371T-142M,Metro/PTV,"Mon, 2nd Apr 2012",In-Service,
143M-1372T-144M,Metro/PTV,"Mon, 2nd Apr 2012",In-Service,
145M-1373T-146M,Metro/PTV,"Tue, 17th Apr 2012",In-Service,
147M-1374T-148M,Metro/PTV,"Tue, 17th Apr 2012",In-Service,
149M-1375T-150M,Metro/PTV,"Tue, 24th Apr 2012",In-Service,
151M-1376T-152M,Metro/PTV,"Tue, 24th Apr 2012",In-Service,
153M-1377T-154M,Metro/PTV,"Tue, 30th Oct 2012",In-Service,
155M-1378T-156M,Metro/PTV,"Tue, 30th Oct 2012",In-Service,
157M-1379T-158M,Metro/PTV,"Mon, 26th Nov 2012",In-Service,
159M-1380T-160M,Metro/PTV,"Mon, 26th Nov 2012",In-Service,
161M-1381T-162M,Metro/PTV,"Tue, 5th Feb 2013",In-Service,
163M-1382T-164M,Metro/PTV,"Tue, 5th Feb 2013",In-Service,
165M-1383T-166M,Metro/PTV,"Fri, 8th Mar 2013",In-Service,
167M-1384T-168M,Metro/PTV,"Fri, 8th Mar 2013",In-Service,
169M-1385T-170M,Metro/PTV,"Thu, 4th Apr 2013",In-Service,
171M-1386T-172M,Metro/PTV,"Thu, 4th Apr 2013",In-Service,
173M-1387T-174M,Metro/PTV,"Mon, 20th May 2013",In-Service,
175M-1388T-176M,Metro/PTV,"Mon, 20th May 2013",In-Service,
177M-1389T-178M,Metro/PTV,"Fri, 14th Jun 2013",In-Service,
179M-1390T-180M,Metro/PTV,"Fri, 14th Jun 2013",In-Service,
181M-1391T-182M,Metro/PTV,"Mon, 22nd Dec 2014",In-Service,
183M-1392T-184M,Metro/PTV,"Mon, 22nd Dec 2014",In-Service,
185M-1393T-186M,Metro/PTV,"Fri, 13th Feb 2015",In-Service,
187M-1394T-188M,Metro/PTV,"Fri, 13th Feb 2015",In-Service,
189M-1395T-190M,Metro/PTV,"Mon, 23rd Mar 2015",In-Service,
191M-1396T-192M,Metro/PTV,"Mon, 23rd Mar 2015",In-Service,
193M-1397T-194M,Metro/PTV,"Fri, 8th May 2015",In-Service,
195M-1398T-196M,Metro/PTV,"Fri, 8th May 2015",In-Service,
197M-1399T-198M,Metro/PTV,"Tue, 9th Jun 2015",In-Service,
199M-1400T-200M,Metro/PTV,"Tue, 9th Jun 2015",In-Service,
201M-1401T-202M,Metro/PTV,"Fri, 3rd Jul 2015",In-Service,
203M-1402T-204M,Metro/PTV,"Fri, 3rd Jul 2015",In-Service,
205M-1403T-206M,Metro/PTV,"Tue, 11th Aug 2015",In-Service,
207M-1404T-208M,Metro/PTV,"Tue, 11th Aug 2015",In-Service,
209M-1405T-210M,Metro/PTV,"Fri, 16th Oct 2015",In-Service,
211M-1406T-212M,Metro/PTV,"Fri, 16th Oct 2015",In-Service,
213M-1407T-214M,Metro/PTV,"Wed, 5th Oct 2016",In-Service,
215M-1408T-216M,Metro/PTV,"Wed, 5th Oct 2016",In-Service,
217M-1409T-218M,Metro/PTV,"Thu, 27th Oct 2016",In-Service,
219M-1410T-220M,Metro/PTV,"Thu, 27th Oct 2016",In-Service,
221M-1411T-222M,Metro/PTV,"Wed, 30th Nov 2016",In-Service,
223M-1412T-224M,Metro/PTV,"Wed, 30th Nov 2016",In-Service,
225M-1413T-226M,Metro/PTV,"Fri, 23rd Dec 2016",In-Service,
227M-1414T-228M,Metro/PTV,"Fri, 23rd Dec 2016",In-Service,
229M-1415T-230M,Metro/PTV,"Thu, 9th Feb 2017",In-Service,
231M-1416T-232M,Metro/PTV,"Thu, 9th Feb 2017",In-Service,
233M-1417T-234M,Metro/PTV,"Thu, 17th Aug 2017",In-Service,"Was Fitted out with CBTC test equipment for CBTC test equipment, now removed."
235M-1418T-236M,Metro/PTV,"Thu, 17th Aug 2017",Projects,"Was Fitted out with CBTC test equipment for CBTC test equipment, now removed.- At WTL for EED Mods"
237M-1419T-238M,Metro/PTV,"Fri, 15th Sep 2017",In-Service,
239M-1420T-240M,Metro/PTV,"Fri, 15th Sep 2017",In-Service,
241M-1421T-242M,Metro/PTV,"Fri, 20th Oct 2017",In-Service,
243M-1422T-244M,Metro/PTV,"Fri, 20th Oct 2017",In-Service,
245M-1423T-246M,Metro/PTV,"Tue, 21st Nov 2017",In-Service,
247M-1424T-248M,Metro/PTV,"Tue, 21st Nov 2017",In-Service,
249M-1425T-250M,Metro/PTV,"Tue, 19th Dec 2017",In-Service,
251M-1426T-252M,Metro/PTV,"Tue, 19th Dec 2017",In-Service,
253M-1427T-254M,Metro/PTV,"Tue, 31st Jan 2017",Projects,At WTL for EED Mods
255M-1428T-256M,Metro/PTV,"Tue, 31st Jan 2017",In-Service,
257M-1429T-258M,Metro/PTV,"Tue, 27th Feb 2018",In-Service,
259M-1430T-260M,Metro/PTV,"Tue, 27th Feb 2018",In-Service,
261M-1431T-262M,Metro/PTV,"Thu, 3rd May 2018",In-Service,
263M-1432T-264M,Metro/PTV,"Thu, 3rd May 2018",In-Service,
265M-1433T-266M,Metro/PTV,"Fri, 25th May 2018",Projects,
267M-1434T-268M,Metro/PTV,"Fri, 25th May 2018",In-Service,
269M-1435T-270M,Metro/PTV,"Tue, 10th Jul 2018",In-Service,
271M-1436T-272M,Metro/PTV,"Tue, 10th Jul 2018",In-Service,
273M-1437T-274M,Metro/PTV,"Fri, 17th Aug 2018",In-Service,
275M-1438T-276M,Metro/PTV,"Fri, 17th Aug 2018",In-Service,
277M-1439T-278M,Metro/PTV,"Wed, 26th Sep 2018",In-Service,
279M-1440T-280M,Metro/PTV,"Wed, 26th Sep 2018",In-Service,
281M-1441T-282M,Metro/PTV,"Wed, 31st Oct 2018",In-Service,
283M-1442T-284M,Metro/PTV,"Wed, 31st Oct 2018",In-Service,
285M-1443T-286M,Metro/PTV,"Fri, 25th Jan 2019",In-Service,
287M-1444T-288M,Metro/PTV,"Fri, 25th Jan 2019",In-Service,
851M-1626T-852M,PTV/2022,"Fri, 27th Dec 2002",In-Service,Named Iramoo
853M-1627T-854M,Special Aboriginal Artwork,"Fri, 27th Dec 2002",In-Service,
855M-1628T-856M,PTV/2022,"Fri, 27th Dec 2002",In-Service,
857M-1629T-858M,PTV/2022,"Thu, 20th Mar 2003",In-Service,
859M-1630T-860M,PTV/2022,"Thu, 20th Mar 2003",In-Service,Named Westernport
861M-1631T-862M,PTV/2022,"Mon, 31st Mar 2003",In-Service,
863M-1632T-864M,PTV/2022,"Mon, 31st Mar 2003",In-Service,
865M-1633T-866M,PTV/2022,"Tue, 20th May 2003",In-Service,Named Flash
867M-1634T-868M,PTV/2022,"Tue, 20th May 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
869M-1635T-870M,PTV/2022,"Fri, 11th Jul 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
871M-1636T-872M,Metro/PTV,"Mon, 23rd Jun 2003",Under Repairs,Named Melbourne Rocks
873M-1637T-874M,PTV/2022,"Fri, 20th Jun 2003",In-Service,Named Croydon West
875M-1638T-876M,PTV/2022,"Fri, 20th Jun 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
877M-1639T-878M,PTV/2022,"Mon, 23rd Jun 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
879M-1640T-880M,PTV/2022,"Fri, 11th Jul 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
881M-1641T-882M,PTV/2022,"Sat, 20th Sep 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
883M-1642T-884M,PTV/2022,"Fri, 15th Aug 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
885M-1643T-886M,PTV/2022,"Fri, 15th Aug 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
887M-1644T-888M,PTV/2022,"Sat, 20th Sep 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
889M-1645T-890M,PTV/2022,"Fri, 19th Sep 2003",In-Service,
891M-1646T-892M,PTV/2022,"Fri, 19th Sep 2003",In-Service,
893M-1647T-894M,PTV/2022,"Mon, 20th Oct 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
895M-1648T-896M,PTV/2022,"Mon, 20th Oct 2003",In-Service,
897M-1649T-898M,PTV/2022,"Tue, 27th Jan 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
899M-1650T-900M,PTV/2022,"Fri, 26th Dec 2003",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
901M-1651T-902M,PTV/2022,"Fri, 26th Dec 2003",In-Service,
903M-1652T-904M,PTV/2022,"Wed, 21st Jan 2004",In-Service,
905M-1653T-906M,PTV/2022,"Wed, 21st Jan 2004",In-Service,
907M-1654T-908M,PTV/2022,"Mon, 15th Mar 2004",In-Service,
909M-1655T-910M,PTV/2022,"Mon, 15th Mar 2004",In-Service,
911M-1656T-912M,PTV/2022,"Tue, 27th Apr 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
913M-1657T-914M,PTV/2022,"Wed, 24th Mar 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
915M-1658T-916M,PTV/2022,"Tue, 27th Apr 2004",In-Service,
917M-1659T-918M,PTV/2022,"Wed, 24th Mar 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
919M-1660T-920M,PTV/2022,"Tue, 11th May 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
921M-1661T-922M,PTV/2022,"Tue, 11th May 2004",In-Service,
923M-1662T-924M,PTV/2022,"Mon, 5th Jul 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
925M-1663T-926M,PTV/2022,"Fri, 21st May 2004",In-Service,Named Don Corrie
927M-1664T-928M,PTV/2022,"Fri, 21st May 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
929M-1665T-930M,PTV/2022,"Fri, 4th Jun 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
931M-1666T-932M,PTV/2022,"Fri, 4th Jun 2004",In-Service,
933M-1667T-934M,Special Aboriginal Artwork,"Mon, 5th Jul 2004",In-Service,
935M-1668T-936M,PTV/2022,"Sun, 18th Jul 2004",In-Service,
937M-1669T-938M,PTV/2022,"Sun, 18th Jul 2004",In-Service,
939M-1670T-940M,PTV/2022,"Mon, 2nd Aug 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
941M-1671T-942M,PTV/2022,"Mon, 2nd Aug 2004",In-Service,
943M-1672T-944M,PTV/2022,"Wed, 18th Aug 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
945M-1673T-946M,PTV/2022,"Wed, 18th Aug 2004",In-Service,
947M-1674T-948M,PTV/2022,"Fri, 10th Sep 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
949M-1675T-950M,PTV/2022,"Fri, 10th Sep 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
951M-1676T-952M,PTV/2022,"Tue, 12th Oct 2004",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
953M-1677T-954M,PTV/2022,"Tue, 12th Oct 2004",In-Service,
955M-1678T-956M,PTV/2022,"Fri, 29th Oct 2004",In-Service,
957M-1679T-958M,PTV/2022,"Fri, 29th Oct 2004",In-Service,
959M-1680T-960M,PTV/2022,"Tue, 7th Dec 2004",In-Service,
961M-1681T-962M,PTV/2022,"Tue, 7th Dec 2004",In-Service,
963M-1682T-964M,PTV/2022,"Fri, 17th Dec 2004",In-Service,
965M-1683T-966M,PTV/2022,"Fri, 17th Dec 2004",In-Service,
967M-1684T-968M,PTV/2022,"Fri, 29th Nov 2019",In-Service,"Small ""Operated by Metro"" Signage on M cars only"
969M-1685T-970M,Metro/PTV,"Fri, 29th Nov 2019",In-Service,
971M-1686T-972M,Metro/PTV,"Fri, 31st Jul 2020",In-Service,
973M-1687T-974M,Metro/PTV,"Fri, 31st Jul 2020",In-Service,
975M-1688T-976M,Metro/PTV,"Sat, 29th Feb 2020",In-Service,
977M-1689T-978M,Metro/PTV,"Sat, 29th Feb 2020",In-Service,
979M-1690T-980M,Metro/PTV,"Fri, 1st May 2020",In-Service,
981M-1691T-982M,Metro/PTV,"Fri, 1st May 2020",In-Service,
983M-1692T-984M,Metro/PTV,"Wed, 1st Jul 2020",In-Service,
985M-1693T-986M,Metro/PTV,"Wed, 1st Jul 2020",In-Service,
